"","ME9","ME5","ME12","ME2","ME4","ME6","ME11","ME10","ME1","ME13","ME7","ME3","ME8","ME0"
"KRT33B",-0.0604874635841168,-0.113755526164909,-0.162176433708783,-0.240576082916767,-0.194803025924188,-0.0158769817845569,0.0220130906607966,0.129575794939466,0.143664120007623,0.106950952959556,0.151605107525249,0.11676198845411,0.0550469110439329,-0.152669230804606
"KRT34 /// LOC100653049",-0.0439111300240787,0.0215161027220681,-0.130008370761321,-0.195901381781226,-0.133097081226774,0.00699677014605486,0.192644876303215,0.0886172913360338,0.143471170916243,0.0470614674613728,0.128381150047343,0.0936533154889106,0.0453558617968995,-0.100661333711236
"KRT35",0.155683347048217,0.0752714112555619,0.053831229590391,0.0996597105942083,0.16355072770833,0.105705092965685,-0.165701891365578,-0.196082083834905,-0.23937856941368,-0.168326580123492,0.00560579443894369,0.0294160279502602,-0.074378821819123,0.307768827325249
"KRT36",0.321209362539405,0.292752907529935,0.135839589340642,0.41268431439806,0.439921387353683,0.0707871157206272,-0.340418833601275,-0.437530825194118,-0.558815071642885,-0.397699755519152,-0.177652802911778,-0.262738312041187,-0.339199725547205,0.611379130696115
"KRT37",0.0783060346368184,0.0528071567344722,0.034773696204227,0.10180632017027,0.242846181802658,0.0546951425860748,-0.0200819770775002,-0.0913204141553384,-0.207141154278409,-0.17680204362589,-0.0914696276210355,-0.128706243429958,-0.217708906216272,0.262183432766767
"KRT38",0.031565978134614,0.130522465227944,0.0481261757308882,0.124695420205994,0.122375597068052,-0.0326678255311007,-0.0523970102660742,-0.108674571371741,-0.0964936522211338,-0.0652496454858812,-0.0814181620683419,-0.0772154463816367,-0.0323504058127534,0.148468797282326
"KRT4",0.368514773725813,0.210841658009533,0.304155499303385,0.590759567877348,0.601788398958039,0.063659435776886,-0.372258444693788,-0.525417307466369,-0.726107964421638,-0.507360418893071,-0.365245939825844,-0.421355090907531,-0.429718311885975,0.674960003551679
"KRT5",-0.172663715160381,-0.230081524954722,-0.0796738711366104,-0.244503441355281,-0.166410229872429,0.00886996402908576,0.180997600534678,0.228880358426156,0.272356071082488,0.223134186414439,0.185341035184576,0.191441830849792,0.192883286200739,-0.317476718474583
"KRT6A",-0.0377094210174088,-0.11266733374911,-0.0157783281577597,-0.0524063270869884,-0.0449334537289708,0.0148644820623446,-0.0325353686019005,0.0139455893374768,0.0164881776284114,0.0555499462119866,0.0346652067803451,0.037381456445637,0.00766431891924974,-0.0753582385062589
"KRT6A /// KRT6B /// KRT6C",-0.0503559413505664,-0.0749700838282888,-0.0303722876839889,-0.0772088054387986,-0.0613340892806427,0.0424155078727832,-0.0273004155900273,0.0330313053991746,0.0269935855833433,0.0479829468673205,0.0248647497031512,0.0349076014640162,-0.0139368192350328,-0.0843236266112386
"KRT6B",0.0757896489800889,0.00132219913691765,0.0765900608155331,0.0880967225431496,0.0656825639541956,0.166257712164465,-0.208648239235227,-0.251335379012698,-0.167779718218729,-0.00624567071537976,-0.0321334652317491,-0.0376512227407284,-0.18483005387173,0.120073428034287
"KRT7",0.34359217087173,0.0596381527512934,0.279293757531771,0.129758359486305,0.155039919689093,0.0612944936856196,-0.206836278217359,-0.256339211990216,-0.310326665381449,-0.287749985095799,-0.0909063490955509,-0.111676534256096,-0.238094384413409,0.312565671929649
"KRT75",-0.218902075387852,-0.238887499372677,-0.173379564385608,-0.547190483661816,-0.437900367165758,0.0417793811717962,0.26661642693358,0.411680893545193,0.5640174904652,0.364531526277785,0.338207408035252,0.333649046233035,0.330074781880221,-0.532294289315996
"KRT76",0.152728364101308,0.0111975749970437,0.0955756699016696,0.226515741005828,0.252019138660533,0.102984439520184,-0.229901250046519,-0.0937955724899263,-0.306759880375803,-0.292870272155817,-0.0862107214477213,-0.134188481347017,-0.138937270702783,0.341543464659639
"KRT8",-0.231215554861649,-0.135144018259098,-0.108925196301803,-0.447353080139053,-0.486519593866557,-0.0603726335278337,0.31429226167113,0.437526971978686,0.575600437183528,0.385150395621942,0.277624916267582,0.267181238058849,0.308789933577923,-0.568125733155908
"KRT81",0.180646020257032,0.212941589208265,0.284567481037976,0.278284373429068,0.158082908741074,0.0167574669126198,-0.236871177631413,-0.281216549235801,-0.311432326029872,-0.274213796176391,-0.0912989009716242,-0.279616935275998,-0.153440351055765,0.375396075819245
"KRT83",0.117341123725579,0.192866017952961,0.173278926849097,0.139714448539115,0.240927818908402,0.09740428028193,-0.222786156598141,-0.244609997741886,-0.324469551575699,-0.268512932375702,-0.0469397606673658,-0.0684353793847349,-0.114622759669374,0.40013371419122
"KRT84",-0.0418269551835022,0.0423507131533157,-0.0481653599387514,-0.0766394124699322,-0.00624001216938321,-0.0818201755488213,0.114366858488804,0.0391495190765326,0.0618454514782921,-0.0133982379048852,-0.0196126467656809,0.0451151855929795,0.0242294447494628,-0.00177829139759703
"KRT85",-0.027241019413645,0.0366265891096551,-0.0784532081388963,-0.0554242800119752,-0.0158975397342645,0.159359368972409,-0.0771942514236433,-0.0602970915590881,-0.0373168716690474,-0.189267097015767,0.112287626741543,0.0664905921889511,-0.00241001367062947,0.162694879882636
"KRT86 /// LOC100509764",0.0224785619692986,-0.0618438296214882,-0.073435321852196,-0.225102261950263,-0.166263717690516,0.0550986312317724,-0.0892394505793299,0.0641016736568753,0.131820285744477,0.0952467870609282,0.0868570982031651,0.280962323171601,0.159864110027174,-0.0606549653888325
"KRT8P11 /// KRT8P11",-0.0141636584996961,0.11805828859148,0.0453906024456694,-0.0278502747758738,-0.0348797511787103,-0.0344515778671893,0.0427947478528674,-0.0223292528231513,0.0111501658771294,-0.0260817774838356,-0.0296416317390814,-0.00150796284641347,-0.0137657611531132,0.0207677916777702
"KRT8P12",-0.0544517254560499,0.0314512022508141,0.0200197049853677,-0.0997638436796999,-0.0267386755695223,0.0454890395480083,-0.0550202508634522,-0.204885501473192,-0.00378532924574739,-0.101334714180341,0.0498101912438217,0.0303796273789567,0.0400411662214642,0.061879969260525
"KRT8P17 /// KRT8P17",0.139747756230359,0.265182001833658,0.241828085573646,0.212794719090452,0.190136132906862,-0.0174949951277811,-0.266402777840639,-0.22762172808223,-0.303842572094113,-0.363811455565268,-0.153438098614266,-0.210929425967626,-0.197086170844584,0.330261486281382
"KRT9",0.00347696421842241,-0.133600271942721,-0.272908722823883,-0.394913286158465,-0.324068176830461,0.171115803098477,0.137215261678559,0.146582568043564,0.339722249060637,0.218229808421855,0.299168993733575,0.364817984498118,0.319832472656982,-0.288800733990058
"KRTAP1-1",-0.000828513999507062,0.0352234275828172,-0.00431420077650717,0.153786416590354,0.214043459006882,0.00973678764408648,-0.0571290378281958,-0.02873108554638,-0.128956315252329,-0.0710410273674106,-0.157208238997445,-0.0294958271248658,-0.105901108264977,0.192948819863271
"KRTAP1-3",0.0501099563278628,0.146497289560129,0.0752575948636764,0.23296967666926,0.274365203362646,0.0346759093428783,-0.130701133320453,-0.198338542998277,-0.278572664537749,-0.256824874488373,-0.127264321746209,-0.194318242652689,-0.218682193749213,0.341529169173256
"KRTAP2-3 /// KRTAP2-4",0.099577187948594,0.0588367330028722,0.0436704940767068,0.127049809643554,0.227984553735644,-0.0483082582887386,-0.0777841661212053,-0.0648140741319032,-0.239286603469114,-0.163380046045803,-0.0314447821379885,-0.147093371553653,-0.157673655725382,0.277444576634157
"KRTAP4-7",0.0824719674913105,0.0962179252912318,0.062367539348258,-0.00950044684585364,0.0797503369360565,0.0101482016519714,0.0175987240360804,0.00326689073953719,-0.0428127617930696,-0.0245406167525012,-0.0219787642858466,-0.0341664467950938,-0.0599252310898022,0.0855699575315858
"KRTAP5-8",0.039794993216638,0.130907029564086,0.0871073011411464,0.152190498340084,0.299650248889946,-0.0137619563560457,-0.15503896955251,-0.120238233348012,-0.244609308134563,-0.299309402623628,-0.1414338832693,-0.162249669762143,-0.148356278204168,0.331358961253663
"KRTAP5-9",0.0941049488648852,0.261155067186336,0.142509733811627,0.184680925673284,0.0834980461572096,0.0320841022157867,-0.316355303123039,-0.221420113018464,-0.204921266726024,-0.188766406327431,-0.0236034246556416,-0.0395039450907924,-0.120176049544605,0.295526270644776
"KRTAP9-9",0.055118890796811,0.134286276474359,0.0457785609214891,0.0135683318175229,0.17029805897336,0.142108484265658,-0.0694524795130981,-0.0926466362878179,-0.125308130843718,-0.125973209293507,-0.100551661285209,0.00841734702541206,-0.0482658134653638,0.142256656478247
"KSR1",0.338742821279009,0.28454830496149,0.232844221207734,0.425039177389601,0.455345284263308,0.0672526062583503,-0.417991568794923,-0.444206307831467,-0.566998175229743,-0.447922278629615,-0.156731304504568,-0.272657920825706,-0.312980802991448,0.629258180970683
"KTN1",-0.354202811461176,-0.243461624952491,-0.237637631638238,-0.3586306974108,-0.288263761492533,-0.110075654056652,0.430641844679463,0.386397530426665,0.512334824816451,0.38031995748312,0.17590975534128,0.180877469082194,0.244795719967552,-0.522149293630991
"KXD1",-0.179200669150581,-0.146387892059891,-0.192850070660142,-0.401399449352379,-0.353935975111964,0.0111318519121645,0.30871982074162,0.315228321538629,0.519825668055013,0.330278922079637,0.333571708650332,0.310984212643959,0.375829099645813,-0.42460222613518
"KYNU",-0.199214273374516,-0.175538073539987,-0.281720830685343,-0.465410473435718,-0.365758301831534,0.00109693525334306,0.193248761373396,0.304540823373353,0.502345921465392,0.402331183030178,0.157758369699102,0.357844725559051,0.254695389876693,-0.492406563570647
"L1CAM",0.125164402360477,0.102973360480275,0.20300377843206,0.212598809950711,0.0681711806818759,-0.0730773584012211,-0.0779620617739728,-0.106002188946009,-0.120807362159727,-0.0403356130381311,-0.191649373829687,-0.202525842198744,-0.202076630982364,0.121863239742575
"L1TD1",0.103445924523803,0.0152758057037703,-0.0917499465363245,-0.0724226791254871,-0.0291110468044602,0.0696929666969896,-0.0225805502230742,-0.0444304480042619,-0.0276415802909712,-0.0363702847649034,-0.0153828870982173,0.138532861790854,0.0747424869503514,0.0872642481450002
"L2HGDH",-0.286787440267905,-0.0950894375366863,-0.195818670310429,-0.224165195584035,-0.156629866649898,0.0065890131725247,0.205911845020524,0.247844505593776,0.294230497087316,0.228976269642528,0.194340231975397,0.191435753691692,0.215526352458206,-0.308961342280565
"L3MBTL1",0.149384681644134,0.145056842941664,0.0398794147599605,0.155190517568799,0.315934439843655,0.0914705102554598,-0.0116832023935771,-0.204431451055795,-0.220368473805138,-0.260890291621561,-0.0550919294433874,-0.204337535796367,-0.165995788993814,0.278051973707934
"LA16c-358B7.3",0.11272835507752,-0.000111434270435093,-0.0290063157258151,-0.00276529759446024,-0.0111150354442812,0.0628637727613084,-0.080987288130008,-0.01660095075824,-0.0103053876968119,0.0858452370362695,0.00880855882517439,0.113767028687593,-0.00361433899480871,0.0139828244884892
"LA16c-381G6.1",0.0918658668392435,0.132501548010174,-0.0159392219999582,0.0928897918508107,-0.0322537455588654,0.0872508218471158,-0.0944787126278981,-0.193685466906656,-0.110110215219679,-0.0372035738347052,0.00894253036928447,0.0458539090640338,0.0179574328455915,0.190834048343588
"LACTB2",-0.318387581279803,-0.229021738088997,-0.292188552916457,-0.462147657548057,-0.492152400530373,-0.183215689160725,0.422100041857959,0.726257717657679,0.582815742263222,0.455570077443114,0.243213055852285,0.268953587350891,0.40835907324175,-0.589621666657777
